,dataset,subsample_n,method,val_nll,val_accuracy,test_nll,test_accuracy,data_seed
262,cc18_0,-1,ag,1.0929031854264121e-07,1.0,0.0085215871615202,0.9963636363636365,11
263,cc18_12,-1,ag,0.0137314428509683,0.995,0.0041236727992608,0.9975,13
264,cc18_8,-1,ag,0.0082156314932997,0.9942196531791908,0.0726906484809868,0.9710982658959536,5
265,cc18_23,-1,ag,0.0632591888648569,0.9809523809523808,0.0094483826258451,1.0,5
266,cc18_20,-1,ag,0.5118203985868147,0.7207792207792207,0.4883523973508131,0.7337662337662337,11
267,cc18_29,-1,ag,0.5490163854608647,0.6495726495726496,0.5807583055702138,0.6495726495726496,5
268,cc18_17,-1,ag,0.5061567029248405,0.755,0.5186338883673471,0.74,12
269,cc18_21,-1,ag,0.1389424261580077,0.9417808219178082,0.1961478795046236,0.9075342465753424,10
270,cc18_3,-1,ag,0.6240029194178491,0.6,0.704850545315528,0.62,12
271,cc18_10,-1,ag,0.0524294334556116,0.9785714285714284,0.1456313659952884,0.95,5
272,cc18_6,-1,ag,0.0014797617333494,1.0,0.0005491397185869,1.0,8
273,cc18_2,-1,ag,3.5572487640593616e-07,1.0,2.9070600127694712,0.928,5
274,cc18_21,-1,ag,0.1619863410822448,0.9075342465753424,0.226483615168744,0.8835616438356164,12
275,cc18_29,-1,ag,0.5115496453334221,0.7350427350427351,0.5198583310839846,0.7350427350427351,13
276,cc18_2,-1,ag,0.0606905521444861,0.984,0.1418316801468313,0.944,6
277,cc18_8,-1,ag,0.0130194567345139,0.9942196531791908,0.0067665293501145,0.9971098265895952,13
278,cc18_7,-1,ag,0.1723219831428017,0.9444444444444444,0.0977578475053444,0.9629629629629628,6
279,cc18_20,-1,ag,0.4686754255568554,0.7727272727272727,0.4622676707281664,0.7727272727272727,8
280,cc18_13,-1,ag,0.7470019910704122,0.6802721088435374,0.7533281836410536,0.6148648648648649,10
281,cc18_28,-1,ag,1.924092935011163e-07,1.0,0.0489293359117154,0.990521327014218,7
282,cc18_10,-1,ag,0.0700326036278358,0.9714285714285714,0.1826216491683685,0.9642857142857144,7
283,cc18_0,-1,ag,2.4414669398995565e-06,1.0,0.0474867104915725,0.9963636363636365,9
284,cc18_0,-1,ag,1.961244627937957e-05,1.0,0.0002917209112741,1.0,13
285,cc18_8,-1,ag,0.0181123694715114,0.9942196531791908,0.0279124984716751,0.9913294797687862,7
286,cc18_28,-1,ag,1.907819130806821e-07,1.0,3.7188381988349804e-09,1.0,6
287,cc18_1,-1,ag,0.4688138874665624,0.7733333333333333,0.4395451867341474,0.8,10
288,cc18_11,-1,ag,2.3216797380911917e-07,1.0,0.0060941525047596,0.9975,11
289,cc18_7,-1,ag,0.1655625736349111,0.9444444444444444,0.1514951265602954,0.9351851851851852,14
290,cc18_28,-1,ag,0.0019428935453753,1.0,0.0270165352884799,0.990521327014218,8
291,cc18_4,-1,ag,0.0062200200916,0.9975,0.0057470047056374,0.995,7
292,cc18_12,-1,ag,0.0130704506805219,0.9925,0.0040772535305256,0.9975,10
293,cc18_9,-1,ag,0.2768511634256296,0.8796296296296297,0.5483301113378851,0.8055555555555556,13
294,cc18_5,-1,ag,1.953435758965164e-05,1.0,0.0116603626023247,0.9953703703703703,9
295,cc18_13,-1,ag,0.7501717110736167,0.673469387755102,0.6449176124036943,0.7297297297297297,12
296,cc18_18,-1,ag,2.7501580202042972e-05,1.0,0.0009317908456811,1.0,13
297,cc18_16,-1,ag,0.0657565327699894,0.9637681159420288,0.1022491723210807,0.9565217391304348,5
298,cc18_9,-1,ag,0.2635363341489922,0.8981481481481481,0.3273236501656504,0.8240740740740741,14
299,cc18_14,-1,ag,0.0013292547709432,1.0,0.0186753385423551,0.995,11
0,cc18_0,-1,ag-ipb,1.0186805118775024e-06,1.0,0.0001920816671584,1.0,10
1,cc18_20,-1,ag-ipb,0.4319402408817678,0.7857142857142857,0.460231341777464,0.8116883116883117,7
2,cc18_9,-1,ag-ipb,0.2746412956956486,0.8888888888888888,0.3370730137607997,0.8240740740740741,14
3,cc18_1,-1,ag-ipb,0.4647210899232212,0.78,0.4281257373125745,0.82,10
4,cc18_8,-1,ag-ipb,0.0068925516111737,1.0,0.0526002721288675,0.9797687861271676,5
5,cc18_2,-1,ag-ipb,0.0446483873116717,0.976,0.0979561287088071,0.968,14
6,cc18_8,-1,ag-ipb,0.0102516929037744,0.9971098265895952,0.0133325665684125,0.9971098265895952,11
7,cc18_4,-1,ag-ipb,0.0049668781985135,0.9975,0.0118482809718066,0.9975,14
8,cc18_24,-1,ag-ipb,0.0794299708280672,1.0,0.0834013360836357,0.9954954954954957,10
9,cc18_26,-1,ag-ipb,0.3866079462485416,0.8106508875739645,0.4136754168265634,0.7941176470588235,13
10,cc18_19,-1,ag-ipb,0.0344211459390317,0.98125,0.0589337784795345,0.975,9
11,cc18_29,-1,ag-ipb,0.4956897161549936,0.717948717948718,0.4820814195591712,0.6923076923076923,12
12,cc18_21,-1,ag-ipb,0.1678368893110461,0.9075342465753424,0.1954992701102988,0.8972602739726028,9
13,cc18_9,-1,ag-ipb,0.4480855688680762,0.7777777777777778,0.3424148489740644,0.8518518518518519,12
14,cc18_28,-1,ag-ipb,0.0021176906018111,1.0,0.0011184081676301,1.0,6
15,cc18_17,-1,ag-ipb,0.4632510925107095,0.76,0.5248477161180815,0.745,14
16,cc18_25,-1,ag-ipb,1.1310634566105985e-07,1.0,0.0001587537251,1.0,5
17,cc18_18,-1,ag-ipb,0.0001732778065204,1.0,0.0043239888031892,1.0,8
18,cc18_20,-1,ag-ipb,0.4617105898131092,0.7727272727272727,0.4650521936624266,0.7727272727272727,12
19,cc18_12,-1,ag-ipb,0.0145452171393435,0.9975,0.0067513315537084,1.0,10
20,cc18_0,-1,ag-ipb,2.0823001445345305e-05,1.0,0.0031839882120637,1.0,11
21,cc18_9,-1,ag-ipb,0.2822455908978518,0.8518518518518519,0.4947558515716688,0.8148148148148148,13
22,cc18_20,-1,ag-ipb,0.4420363929664302,0.7792207792207793,0.497458737068783,0.7337662337662337,14
23,cc18_24,-1,ag-ipb,0.0001188058432505,1.0,0.0411017268854127,0.9954954954954957,13
24,cc18_24,-1,ag-ipb,5.509450006048174e-06,1.0,0.0529456304825485,0.9954954954954957,6
25,cc18_19,-1,ag-ipb,0.0970063350630117,1.0,0.1226939835167602,0.98125,10
26,cc18_4,-1,ag-ipb,0.0065394923646474,1.0,0.0066073905136323,0.9975,10
27,cc18_3,-1,ag-ipb,0.6423112986223205,0.59,0.6711790462917042,0.62,8
28,cc18_13,-1,ag-ipb,0.6491488548552207,0.7142857142857143,0.7461471949673613,0.6891891891891891,8
29,cc18_14,-1,ag-ipb,0.6916044937020299,0.9975,0.6872059569506752,0.995,14
30,cc18_27,-1,ag-ipb,0.181485151599269,0.9210526315789472,0.0712152921675688,0.9912280701754386,10
31,cc18_21,-1,ag-ipb,0.1976838377536005,0.9041095890410958,0.1969342816990482,0.9075342465753424,5
32,cc18_7,-1,ag-ipb,0.1367367058765364,0.9537037037037036,0.0904916001845676,0.9722222222222222,10
33,cc18_21,-1,ag-ipb,0.1940177679817554,0.9143835616438356,0.1892509571864307,0.9143835616438356,11
34,cc18_29,-1,ag-ipb,0.4771248904245125,0.7350427350427351,0.5084559597683773,0.7094017094017094,10
35,cc18_27,-1,ag-ipb,0.0449109991259974,0.9736842105263158,0.0804232569998773,0.9736842105263158,14
36,cc18_6,-1,ag-ipb,0.0016563405379542,1.0,0.0011086812414309,1.0,8
37,cc18_12,-1,ag-ipb,0.0062892257411544,0.9975,0.0034152812659456,0.9975,14
38,cc18_4,-1,ag-ipb,0.004445969735919,1.0,0.007596947021139,0.9975,9
39,cc18_13,-1,ag-ipb,0.7264816559203113,0.6802721088435374,0.790113605951854,0.668918918918919,9
40,cc18_28,-1,ag-ipb,0.0263385375471564,1.0,0.0336650686029614,0.995260663507109,7
41,cc18_17,-1,ag-ipb,0.4992916811480073,0.745,0.4474535142976671,0.785,9
42,cc18_15,-1,ag-ipb,0.0035315994400745,1.0,0.0127416333387639,0.9932203389830508,8
43,cc18_1,-1,ag-ipb,0.4654866194724071,0.8133333333333334,0.4262145410912564,0.8066666666666666,5
44,cc18_4,-1,ag-ipb,0.0040191768892833,1.0,0.01665180591378,0.995,6
45,cc18_16,-1,ag-ipb,0.045980074297885,0.9855072463768116,0.0801977491425716,0.9637681159420288,5
46,cc18_29,-1,ag-ipb,0.5048344700739833,0.7435897435897436,0.5163790442761398,0.717948717948718,13
47,cc18_6,-1,ag-ipb,0.0027772965753455,1.0,0.0049352634966152,1.0,10
48,cc18_16,-1,ag-ipb,0.0944171816230075,0.9710144927536232,0.1444622552821092,0.9347826086956522,7
49,cc18_8,-1,ag-ipb,0.0118997983785505,0.9913294797687862,0.0080556919110086,1.0,13
50,cc18_20,-1,ag-ipb,0.4975060147587636,0.7467532467532467,0.4357228860397684,0.7987012987012987,6
51,cc18_10,-1,ag-ipb,0.0818244607601397,0.9714285714285714,0.0959640206956416,0.9642857142857144,8
52,cc18_23,-1,ag-ipb,0.0338006875217501,0.9809523809523808,0.0124932326957561,1.0,13
53,cc18_21,-1,ag-ipb,0.1813975618717554,0.9212328767123288,0.2177946521651,0.8972602739726028,7
54,cc18_0,-1,ag-ipb,1.9618076849101756e-05,1.0,0.0001859684549959,1.0,8
55,cc18_20,-1,ag-ipb,0.5090373092276796,0.7207792207792207,0.4791047313100816,0.7597402597402597,11
56,cc18_29,-1,ag-ipb,0.4642019236238889,0.7094017094017094,0.5315176734421582,0.6666666666666666,6
57,cc18_22,-1,ag-ipb,0.22303415362856,0.9137380191693292,0.1871589209283092,0.9201277955271564,8
58,cc18_28,-1,ag-ipb,0.0049607388796731,1.0,0.0098862554357026,0.995260663507109,9
59,cc18_19,-1,ag-ipb,0.0182948154007308,0.99375,0.0087933730982767,0.99375,14
60,cc18_0,-1,ag-ipb,2.875165772097995e-07,1.0,0.0012290021134795,1.0,13
61,cc18_10,-1,ag-ipb,0.0302383788471526,0.9785714285714284,0.1616579755801452,0.9642857142857144,10
62,cc18_2,-1,ag-ipb,0.0826013969761643,0.968,0.1654526870211169,0.944,8
63,cc18_15,-1,ag-ipb,0.012615461700735,1.0,0.0120192660654005,0.9966101694915256,6
64,cc18_2,-1,ag-ipb,0.0715192988090186,0.976,0.0912521401043121,0.976,12
65,cc18_15,-1,ag-ipb,0.0043037939774271,1.0,0.0044038088757192,1.0,13
66,cc18_8,-1,ag-ipb,0.0027400596260365,1.0,0.0256761204816367,0.9855491329479767,8
67,cc18_13,-1,ag-ipb,0.688004877857432,0.7142857142857143,0.5884050143516352,0.75,13
68,cc18_21,-1,ag-ipb,0.1186984598911664,0.958904109589041,0.1886002812887502,0.934931506849315,13
69,cc18_5,-1,ag-ipb,0.0006306173250569,1.0,0.0013948348614939,1.0,6
70,cc18_14,-1,ag-ipb,0.0013076055834122,1.0,0.0054330042492103,1.0,10
71,cc18_23,-1,ag-ipb,0.0787489499252767,1.0,0.0782189729257444,1.0,9
72,cc18_7,-1,ag-ipb,0.1268819482918677,0.9444444444444444,0.1232465842584898,0.9537037037037036,12
73,cc18_17,-1,ag-ipb,0.4962551000883221,0.755,0.5070205765355997,0.765,10
74,cc18_16,-1,ag-ipb,0.1486174805633224,0.9492753623188406,0.0741094512950602,0.9855072463768116,9
75,cc18_26,-1,ag-ipb,0.2680585727967251,0.8284023668639053,0.3770285835890841,0.7941176470588235,7
76,cc18_17,-1,ag-ipb,0.4323026895956703,0.78,0.4039934629841983,0.84,7
77,cc18_4,-1,ag-ipb,0.0080385175274578,0.995,0.0130331802858075,0.9975,8
78,cc18_22,-1,ag-ipb,0.18450981894761,0.9201277955271564,0.2925880349858043,0.8753993610223643,9
79,cc18_16,-1,ag-ipb,0.031279660027406,0.9927536231884058,0.218548976931222,0.9420289855072465,13
80,cc18_18,-1,ag-ipb,0.0012193365603326,1.0,0.0002777587676854,1.0,9
81,cc18_21,-1,ag-ipb,0.1996491609571616,0.9178082191780822,0.1507439191694378,0.934931506849315,8
82,cc18_12,-1,ag-ipb,0.0026476102009108,1.0,0.0074611696154141,1.0,7
83,cc18_24,-1,ag-ipb,0.0001825967792538,1.0,0.0012532952459639,1.0,11
84,cc18_7,-1,ag-ipb,0.1653312061212146,0.925925925925926,0.1989389440968293,0.925925925925926,8
85,cc18_12,-1,ag-ipb,0.0032074666601617,1.0,0.0174458945243199,0.995,9
86,cc18_6,-1,ag-ipb,0.0045245997658107,1.0,0.0027061238745172,1.0,13
87,cc18_22,-1,ag-ipb,0.2536361568635576,0.8977635782747604,0.2402985832940031,0.8977635782747604,12
88,cc18_28,-1,ag-ipb,0.0001956396797426,1.0,0.0048815734396956,1.0,10
89,cc18_11,-1,ag-ipb,0.0466495439759927,1.0,0.0485512137917786,0.9975,11
90,cc18_19,-1,ag-ipb,0.009803199901844,1.0,0.0071144917143668,1.0,5
91,cc18_26,-1,ag-ipb,0.3920959554068323,0.7928994082840237,0.444752129994807,0.7705882352941177,10
92,cc18_8,-1,ag-ipb,0.0531569088117662,0.9797687861271676,0.0365169281551078,0.9826589595375722,14
93,cc18_4,-1,ag-ipb,0.0015834924992692,1.0,0.0156921506145144,0.9925,12
94,cc18_27,-1,ag-ipb,0.0316836542372421,1.0,0.1010899646719355,0.9824561403508772,13
95,cc18_3,-1,ag-ipb,0.6498058143601068,0.6,0.6671702359511739,0.6,7
96,cc18_7,-1,ag-ipb,0.115359986740776,0.9629629629629628,0.169579567380011,0.9351851851851852,13
97,cc18_2,-1,ag-ipb,0.0189737762043648,0.992,0.2442804134820785,0.936,11
98,cc18_7,-1,ag-ipb,0.1234126802762307,0.9351851851851852,0.0530289776086268,0.9907407407407408,9
99,cc18_9,-1,ag-ipb,0.3137002188028658,0.8796296296296297,0.4338855025115155,0.8055555555555556,6
100,cc18_23,-1,ag-ipb,0.0580253498914473,1.0,0.0885826327233498,0.9809523809523808,14
101,cc18_24,-1,ag-ipb,0.0017111011015867,1.0,0.0052094471380772,0.9954954954954957,9
102,cc18_7,-1,ag-ipb,0.0812259970501219,0.9629629629629628,0.1738327791195709,0.9166666666666666,5
103,cc18_26,-1,ag-ipb,0.4036684752808464,0.7810650887573964,0.437327761154447,0.7411764705882353,12
104,cc18_8,-1,ag-ipb,0.0178967532261559,0.9884393063583816,0.0113587267534474,1.0,9
105,cc18_19,-1,ag-ipb,0.0197748642984941,0.99375,0.0062086618637943,1.0,13
106,cc18_6,-1,ag-ipb,0.0006493441744939,1.0,0.0008755657465586,1.0,14
107,cc18_10,-1,ag-ipb,0.1033592507962991,0.9785714285714284,0.0759954833257376,0.9714285714285714,12
108,cc18_29,-1,ag-ipb,0.5124868720231303,0.6837606837606838,0.5297751686900656,0.6923076923076923,7
109,cc18_23,-1,ag-ipb,0.0015422091425078,1.0,0.0086899168137853,1.0,6
110,cc18_1,-1,ag-ipb,0.4720635333593821,0.8,0.4522484585784451,0.7866666666666666,8
111,cc18_8,-1,ag-ipb,0.0476729546368891,0.9971098265895952,0.0499122302834727,0.9942196531791908,10
112,cc18_4,-1,ag-ipb,0.0066714251302008,0.9975,0.0131742648544255,0.9975,5
113,cc18_3,-1,ag-ipb,0.6178597237203468,0.67,0.6921173156466003,0.57,14
114,cc18_12,-1,ag-ipb,0.0050888008619412,1.0,0.0084414702920474,1.0,5
115,cc18_17,-1,ag-ipb,0.4617394147725611,0.76,0.501229461224102,0.755,13
116,cc18_4,-1,ag-ipb,0.0092483636994938,0.995,0.0014159452227555,1.0,13
117,cc18_5,-1,ag-ipb,0.0003477426801691,1.0,0.0001444414371761,1.0,10
118,cc18_16,-1,ag-ipb,0.0568096776219821,0.9855072463768116,0.1238089994587622,0.9637681159420288,6
119,cc18_5,-1,ag-ipb,0.0001096622145983,1.0,0.0003967287440885,1.0,11
120,cc18_23,-1,ag-ipb,8.275238400456871e-06,1.0,0.0966645955014375,0.9904761904761904,8
121,cc18_3,-1,ag-ipb,0.6241090524571357,0.65,0.6571298261576751,0.6,13
122,cc18_26,-1,ag-ipb,0.3921687051736733,0.7751479289940828,0.3934292168214408,0.7705882352941177,6
123,cc18_29,-1,ag-ipb,0.5385917676830154,0.7264957264957265,0.5049194823385136,0.6923076923076923,8
124,cc18_26,-1,ag-ipb,0.4359228569949923,0.7810650887573964,0.5004136578605586,0.7647058823529411,5
125,cc18_24,-1,ag-ipb,0.0001873227128925,1.0,0.00030294040681,1.0,14
126,cc18_18,-1,ag-ipb,0.0001289974925591,1.0,0.0013665148822525,1.0,14
127,cc18_28,-1,ag-ipb,0.0015658668431146,1.0,0.0033846003711866,1.0,14
128,cc18_18,-1,ag-ipb,3.17345041028568e-05,1.0,0.0037595359097166,1.0,6
129,cc18_22,-1,ag-ipb,0.1702399821607242,0.9361022364217252,0.2786970939128047,0.8945686900958466,13
130,cc18_26,-1,ag-ipb,0.3290880688225682,0.8165680473372781,0.4481380945674724,0.788235294117647,14
131,cc18_27,-1,ag-ipb,0.0387387263747615,0.9824561403508772,0.1601916260507381,0.9736842105263158,5
132,cc18_5,-1,ag-ipb,0.0001561582672564,1.0,0.0020783616513017,1.0,14
133,cc18_0,-1,ag-ipb,5.168019819738284e-07,1.0,0.0002602109964925,1.0,7
134,cc18_11,-1,ag-ipb,0.0477091480251365,1.0,0.0478179865371054,1.0,7
135,cc18_22,-1,ag-ipb,0.1981938791776545,0.9073482428115016,0.2519134750546749,0.9009584664536742,6
136,cc18_11,-1,ag-ipb,0.000607879073653,1.0,0.0039132644534382,1.0,12
137,cc18_15,-1,ag-ipb,0.0102354916996841,0.9966101694915256,0.0232429041209588,0.9898305084745764,7
138,cc18_5,-1,ag-ipb,0.0001251980776643,1.0,0.0001453091519088,1.0,8
139,cc18_2,-1,ag-ipb,0.0326509195963655,0.984,0.1198622117578663,0.96,10
140,cc18_17,-1,ag-ipb,0.4470404623287554,0.815,0.5280346790875134,0.725,5
141,cc18_24,-1,ag-ipb,0.000254724989924,1.0,0.0002554674087526,1.0,7
142,cc18_0,-1,ag-ipb,1.1013587431354453e-05,1.0,0.0017590802862878,1.0,12
143,cc18_25,-1,ag-ipb,1.3265205522372345e-07,1.0,1.286526812366547e-07,1.0,11
144,cc18_27,-1,ag-ipb,0.022355818149977,0.9824561403508772,0.03759324205325,0.9824561403508772,11
145,cc18_14,-1,ag-ipb,0.0095405026237704,0.9975,0.0076379615263993,0.9975,13
146,cc18_0,-1,ag-ipb,1.905072280130126e-05,1.0,0.0004608073860245,1.0,14
147,cc18_13,-1,ag-ipb,0.6338026697615567,0.7346938775510204,0.7523304235711076,0.6418918918918919,14
148,cc18_18,-1,ag-ipb,3.408440128479692e-05,1.0,0.0091525868875132,0.9940828402366864,12
149,cc18_13,-1,ag-ipb,0.7565402631920515,0.7142857142857143,0.628311439099441,0.7297297297297297,7
150,cc18_10,-1,ag-ipb,0.068076015247752,0.9857142857142858,0.1158002607408934,0.9571428571428572,6
151,cc18_18,-1,ag-ipb,2.0036206822539868e-05,1.0,0.0007759049940692,1.0,13
152,cc18_21,-1,ag-ipb,0.136239721066901,0.9417808219178082,0.1972599297797933,0.9075342465753424,10
153,cc18_29,-1,ag-ipb,0.5328593132541309,0.7008547008547008,0.4984131010031809,0.7350427350427351,11
154,cc18_0,-1,ag-ipb,3.999975848696514e-06,1.0,0.0004055194027646,1.0,5
155,cc18_19,-1,ag-ipb,0.0040314328501524,1.0,0.0258631465066342,0.9875,12
156,cc18_3,-1,ag-ipb,0.6117112773509618,0.67,0.674211605458901,0.61,6
157,cc18_27,-1,ag-ipb,0.0968252516725281,0.9824561403508772,0.0802774612830541,0.9649122807017544,7
158,cc18_13,-1,ag-ipb,0.7282144447059213,0.6802721088435374,0.7626855560502672,0.6486486486486487,10
159,cc18_10,-1,ag-ipb,0.1003904039564741,0.9714285714285714,0.0922292179478911,0.9785714285714284,9
160,cc18_4,-1,ag-ipb,0.0084562526266212,0.995,0.006549898204291,0.9975,7
161,cc18_1,-1,ag-ipb,0.4539210558378787,0.7933333333333333,0.4404904625231914,0.76,9
162,cc18_11,-1,ag-ipb,0.0486561636638186,1.0,0.0496849913594961,0.9975,13
163,cc18_22,-1,ag-ipb,0.1777852670843457,0.9297124600638976,0.3056741400785689,0.865814696485623,5
164,cc18_20,-1,ag-ipb,0.4651479465543341,0.7727272727272727,0.4550355625434045,0.7662337662337663,8
165,cc18_19,-1,ag-ipb,0.0164465458621818,0.99375,0.0126409655942948,1.0,7
166,cc18_17,-1,ag-ipb,0.4515596644760714,0.79,0.5377124252597548,0.755,11
167,cc18_20,-1,ag-ipb,0.4722869661198546,0.7727272727272727,0.4680204994197233,0.7337662337662337,10
168,cc18_7,-1,ag-ipb,0.1724625830004149,0.9351851851851852,0.1043227595441161,0.9629629629629628,6
169,cc18_2,-1,ag-ipb,0.0677137519741274,0.984,0.1488140357669645,0.952,6
170,cc18_3,-1,ag-ipb,0.6267068582732225,0.65,0.6880749895150251,0.59,12
171,cc18_11,-1,ag-ipb,0.0004580692900244,1.0,0.0023065694376447,1.0,14
172,cc18_29,-1,ag-ipb,0.5420426255541253,0.6410256410256411,0.5646270251811306,0.6324786324786325,5
173,cc18_29,-1,ag-ipb,0.5358478983167112,0.7350427350427351,0.5391480821729041,0.6837606837606838,14
174,cc18_21,-1,ag-ipb,0.1906611743173999,0.8938356164383562,0.214503132350476,0.8972602739726028,14
175,cc18_2,-1,ag-ipb,0.063524055048801,0.976,0.0996876158280189,0.96,13
176,cc18_6,-1,ag-ipb,0.0113110241473742,0.9948453608247424,0.0129414583395616,0.9948586118251928,12
177,cc18_28,-1,ag-ipb,0.0005459610680177,1.0,0.0125106992100971,0.995260663507109,8
178,cc18_5,-1,ag-ipb,3.472496609142104e-05,1.0,0.0011337864362574,1.0,13
179,cc18_14,-1,ag-ipb,0.0025840504981882,1.0,0.0061636649591362,0.9975,6
180,cc18_22,-1,ag-ipb,0.2264854844112225,0.9041533546325878,0.311882802181629,0.865814696485623,7
181,cc18_15,-1,ag-ipb,0.0042260013425533,1.0,0.0068842687667559,0.9966101694915256,11
182,cc18_21,-1,ag-ipb,0.2015261643836348,0.8938356164383562,0.1880049028730978,0.9075342465753424,6
183,cc18_2,-1,ag-ipb,0.0348351058794011,0.976,0.0627021443385665,0.96,7
184,cc18_10,-1,ag-ipb,0.0434820824368386,0.9857142857142858,0.0786032212449247,0.9642857142857144,11
185,cc18_5,-1,ag-ipb,4.4388688780891015e-05,1.0,0.0011159882900045,1.0,7
186,cc18_8,-1,ag-ipb,0.0194922723907913,0.9942196531791908,0.0138054029077987,0.9971098265895952,7
187,cc18_15,-1,ag-ipb,0.0085882085905913,0.9966101694915256,0.0160825479861945,0.9966101694915256,14
188,cc18_7,-1,ag-ipb,0.1651838399712194,0.9351851851851852,0.163326643146977,0.9444444444444444,14
189,cc18_25,-1,ag-ipb,2.02637130527011e-06,1.0,0.0053738916172155,0.9947916666666666,12
190,cc18_13,-1,ag-ipb,0.6997730085709963,0.673469387755102,0.5719245987173028,0.7432432432432432,6
191,cc18_5,-1,ag-ipb,9.560387480928996e-05,1.0,0.006262657759573,1.0,9
192,cc18_15,-1,ag-ipb,0.0165714978016867,0.9932203389830508,0.0112875146048313,0.9932203389830508,5
193,cc18_6,-1,ag-ipb,0.0037019864865725,0.9974226804123713,0.0028614345372243,1.0,7
194,cc18_25,-1,ag-ipb,1.1659600563881385e-07,1.0,0.0056818568768683,0.9947916666666666,7
195,cc18_13,-1,ag-ipb,0.7630660101400193,0.6462585034013606,0.6335485852135732,0.7162162162162162,5
196,cc18_26,-1,ag-ipb,0.3834043408743289,0.7810650887573964,0.3921279603491568,0.8058823529411765,8
197,cc18_16,-1,ag-ipb,0.0950740993561136,0.9637681159420288,0.1180805775651991,0.9637681159420288,11
198,cc18_13,-1,ag-ipb,0.7425177821900926,0.6394557823129252,0.6377661672071238,0.7297297297297297,12
199,cc18_0,-1,ag-ipb,6.955971733687497e-07,1.0,0.0019449771683247,1.0,9
200,cc18_16,-1,ag-ipb,0.12032977968261,0.9637681159420288,0.1720864943778892,0.9420289855072465,8
201,cc18_28,-1,ag-ipb,0.0004483283103914,1.0,0.0099807051314571,0.990521327014218,13
202,cc18_20,-1,ag-ipb,0.4506143646541983,0.7727272727272727,0.5181501855615004,0.7337662337662337,9
203,cc18_16,-1,ag-ipb,0.0112658079036449,0.9927536231884058,0.0665161728865428,0.9927536231884058,12
204,cc18_23,-1,ag-ipb,0.0002426309734973,1.0,0.0011426384404318,1.0,7
205,cc18_6,-1,ag-ipb,0.0006185060840678,1.0,0.0030934271575451,1.0,9
206,cc18_18,-1,ag-ipb,0.0003369923934702,1.0,0.0027065718318617,1.0,11
207,cc18_15,-1,ag-ipb,0.0083898194242803,0.9966101694915256,0.0149970382338717,0.9932203389830508,10
208,cc18_3,-1,ag-ipb,0.6108360219722468,0.68,0.7522280663663331,0.5,11
209,cc18_1,-1,ag-ipb,0.4498008828281504,0.8266666666666667,0.5086573648471474,0.7666666666666667,6
210,cc18_27,-1,ag-ipb,0.0473039449823787,0.9736842105263158,0.062790030778986,0.9649122807017544,9
211,cc18_24,-1,ag-ipb,0.0099752878877546,0.9954954954954957,0.0119270335866594,0.990990990990991,12
212,cc18_18,-1,ag-ipb,0.0005155737929638,1.0,0.0064525575493073,1.0,5
213,cc18_25,-1,ag-ipb,2.3670487976284958e-07,1.0,2.567814776663276e-07,1.0,13
214,cc18_23,-1,ag-ipb,0.0462545900981133,0.9904761904761904,0.0439069699132478,0.9809523809523808,10
215,cc18_6,-1,ag-ipb,0.0020439950102199,1.0,0.0064435896117457,0.9974293059125964,6
216,cc18_20,-1,ag-ipb,0.4715654183824968,0.7792207792207793,0.428559865255428,0.7922077922077922,5
217,cc18_2,-1,ag-ipb,0.0100540661408245,1.0,0.2952140237264845,0.952,9
218,cc18_15,-1,ag-ipb,0.0384882162663469,1.0,0.0454555910580734,0.9932203389830508,9
219,cc18_25,-1,ag-ipb,2.1374227335660727e-07,1.0,2.222826437550807e-07,1.0,8
220,cc18_25,-1,ag-ipb,2.444855355986584e-07,1.0,2.662256735573866e-07,1.0,14
221,cc18_18,-1,ag-ipb,0.0001561740821786,1.0,0.0160833817288736,0.9940828402366864,7
222,cc18_14,-1,ag-ipb,0.0968764593927794,1.0,0.102950383684203,0.995,9
223,cc18_12,-1,ag-ipb,0.0073414791887346,0.9975,0.0043539297275546,1.0,12
224,cc18_5,-1,ag-ipb,6.260830354975716e-05,1.0,0.0035366158096035,1.0,5
225,cc18_22,-1,ag-ipb,0.2498086183175117,0.8945686900958466,0.2409454044006121,0.9009584664536742,14
226,cc18_11,-1,ag-ipb,0.001548182256817,1.0,0.0049766597869476,1.0,6
227,cc18_2,-1,ag-ipb,0.105818134339647,1.0,0.300947276034657,0.928,5
228,cc18_19,-1,ag-ipb,0.0128647301992314,1.0,0.035604143968477,0.9875,6
229,cc18_10,-1,ag-ipb,0.0343639740488661,0.9857142857142858,0.0917856173331437,0.9714285714285714,13
230,cc18_19,-1,ag-ipb,0.0133862784173856,0.99375,0.0169986563483917,0.99375,11
231,cc18_3,-1,ag-ipb,0.6777729342155321,0.57,0.6665446338916903,0.58,5
232,cc18_25,-1,ag-ipb,2.170217636818055e-07,1.0,2.0532410522492105e-07,1.0,10
233,cc18_5,-1,ag-ipb,0.0008120514667362,1.0,0.0018245776060623,1.0,12
234,cc18_9,-1,ag-ipb,0.3719850266097552,0.8148148148148148,0.320950761114526,0.8425925925925926,10
235,cc18_4,-1,ag-ipb,0.0055565217483546,0.9975,0.0060979500866829,0.9975,11
236,cc18_22,-1,ag-ipb,0.252793723751787,0.8945686900958466,0.2432756627948435,0.8977635782747604,11
237,cc18_11,-1,ag-ipb,0.0005909614008248,1.0,0.0040876896497399,1.0,9
